18	0.3623	53.0	51.0	50.0	47.0	49.0	53.0	99.0
18	0.3406	100.0	45.0	38.0	49.0	42.0	51.0	99.0
19	0.8943	39.0	93.0	40.0	44.0	49.0	39.0	98.0
19	0.765	37.0	47.0	94.0	45.0	42.0	51.0	98.0
19	0.6558	42.0	42.0	43.0	97.0	52.0	40.0	94.0
19	0.5682	47.0	45.0	48.0	49.0	98.0	49.0	99.0
19	0.4548	49.0	51.0	47.0	50.0	46.0	99.0	96.0
19	0.3707	50.0	38.0	45.0	52.0	44.0	50.0	99.0
19	0.3485	100.0	46.0	44.0	52.0	45.0	45.0	99.0
20	0.9028	44.0	93.0	44.0	44.0	48.0	43.0	98.0
20	0.7765	43.0	39.0	94.0	44.0	44.0	47.0	98.0
20	0.6673	46.0	46.0	48.0	97.0	47.0	48.0	94.0
20	0.579	49.0	49.0	43.0	51.0	98.0	42.0	99.0
20	0.4641	44.0	45.0	47.0	48.0	50.0	99.0	95.0
20	0.3786	52.0	48.0	48.0	52.0	49.0	44.0	99.0
20	0.356	100.0	46.0	50.0	47.0	45.0	48.0	99.0
21	0.9109	40.0	93.0	45.0	50.0	45.0	44.0	98.0
21	0.7873	47.0	46.0	94.0	45.0	41.0	49.0	98.0
21	0.6783	48.0	43.0	46.0	97.0	46.0	40.0	94.0
21	0.5893	46.0	52.0	42.0	45.0	98.0	37.0	99.0
21	0.473	38.0	49.0	42.0	47.0	45.0	99.0	94.0
21	0.3862	50.0	42.0	45.0	47.0	46.0	47.0	99.0
21	0.3631	100.0	43.0	49.0	53.0	46.0	46.0	99.0
22	0.9186	44.0	93.0	45.0	46.0	45.0	46.0	98.0
22	0.7977	42.0	43.0	94.0	51.0	46.0	47.0	98.0
22	0.6887	46.0	44.0	46.0	97.0	48.0	44.0	94.0
22	0.5991	49.0	44.0	50.0	54.0	98.0	47.0	99.0
22	0.4815	53.0	51.0	46.0	47.0	45.0	99.0	95.0
22	0.3934	46.0	49.0	50.0	48.0	48.0	53.0	99.0
22	0.3699	100.0	44.0	39.0	48.0	47.0	47.0	99.0
23	0.92	41.0	93.0	47.0	38.0	38.0	39.0	98.0
23	0.8075	40.0	44.0	95.0	46.0	45.0	49.0	98.0
23	0.6987	39.0	41.0	50.0	95.0	47.0	44.0	98.0
23	0.6085	40.0	47.0	45.0	43.0	97.0	49.0	94.0
23	0.4896	46.0	45.0	44.0	45.0	48.0	98.0	99.0
23	0.4003	40.0	53.0	53.0	43.0	48.0	42.0	99.0
23	0.3764	100.0	46.0	44.0	52.0	46.0	37.0	99.0
24	0.92	42.0	93.0	43.0	40.0	45.0	42.0	98.0
24	0.817	39.0	44.0	95.0	43.0	48.0	41.0	98.0
24	0.7082	40.0	39.0	45.0	95.0	46.0	47.0	98.0
24	0.6175	43.0	44.0	45.0	46.0	97.0	44.0	94.0
24	0.4974	46.0	49.0	49.0	47.0	43.0	98.0	99.0
24	0.4068	45.0	50.0	50.0	46.0	45.0	43.0	99.0
24	0.3826	100.0	42.0	45.0	52.0	45.0	46.0	99.0
25	0.92	44.0	93.0	43.0	44.0	48.0	46.0	98.0
25	0.8261	41.0	43.0	95.0	48.0	50.0	50.0	98.0
25	0.7174	40.0	48.0	49.0	95.0	47.0	49.0	98.0
25	0.6262	48.0	44.0	47.0	43.0	97.0	46.0	94.0
25	0.5048	53.0	49.0	50.0	47.0	42.0	98.0	99.0
25	0.4132	44.0	46.0	54.0	41.0	43.0	45.0	99.0
25	0.3886	100.0	50.0	44.0	50.0	52.0	49.0	99.0
26	0.92	41.0	93.0	44.0	49.0	42.0	48.0	98.0
26	0.8348	36.0	45.0	95.0	44.0	47.0	47.0	98.0
26	0.7262	43.0	48.0	39.0	95.0	46.0	48.0	98.0
26	0.6345	41.0	39.0	45.0	44.0	97.0	47.0	94.0
26	0.512	53.0	43.0	49.0	40.0	45.0	98.0	99.0
26	0.4192	53.0	41.0	44.0	51.0	41.0	40.0	99.0
26	0.3944	100.0	49.0	43.0	47.0	51.0	51.0	99.0
27	0.92	43.0	93.0	50.0	50.0	52.0	40.0	98.0
27	0.8432	42.0	51.0	95.0	44.0	45.0	44.0	98.0
27	0.7346	43.0	51.0	43.0	95.0	44.0	49.0	98.0
27	0.6424	41.0	44.0	41.0	45.0	97.0	41.0	95.0
27	0.5189	54.0	43.0	48.0	50.0	53.0	98.0	99.0
27	0.4251	50.0	49.0	45.0	45.0	44.0	43.0	99.0
27	0.3999	100.0	46.0	49.0	50.0	55.0	47.0	99.0
28	0.92	38.0	94.0	44.0	44.0	50.0	41.0	98.0
28	0.8513	40.0	43.0	95.0	46.0	40.0	45.0	98.0
28	0.7428	47.0	46.0	40.0	95.0	45.0	47.0	98.0
28	0.6501	41.0	44.0	45.0	44.0	97.0	50.0	94.0
28	0.5255	57.0	50.0	46.0	42.0	51.0	98.0	99.0
28	0.4307	45.0	52.0	47.0	47.0	49.0	48.0	99.0
28	0.4052	100.0	47.0	50.0	49.0	38.0	48.0	99.0
29	0.92	39.0	94.0	45.0	48.0	44.0	50.0	98.0
29	0.8591	33.0	47.0	95.0	42.0	49.0	47.0	98.0
29	0.7506	50.0	44.0	45.0	95.0	43.0	45.0	98.0
29	0.6575	36.0	46.0	48.0	46.0	97.0	43.0	94.0
29	0.5319	54.0	53.0	44.0	44.0	46.0	98.0	99.0
29	0.4361	49.0	47.0	43.0	41.0	50.0	48.0	99.0
29	0.4103	100.0	46.0	52.0	42.0	45.0	49.0	99.0
30	0.92	39.0	94.0	42.0	47.0	50.0	45.0	98.0
30	0.8667	46.0	48.0	95.0	42.0	51.0	41.0	98.0
30	0.7582	45.0	46.0	47.0	95.0	40.0	46.0	98.0
30	0.6647	42.0	45.0	45.0	48.0	97.0	44.0	94.0
30	0.5381	47.0	43.0	52.0	46.0	41.0	98.0	99.0
30	0.4414	48.0	42.0	45.0	53.0	45.0	48.0	99.0
30	0.4153	100.0	49.0	45.0	43.0	46.0	50.0	99.0
31	0.92	39.0	94.0	42.0	46.0	47.0	51.0	98.0
31	0.874	37.0	41.0	95.0	47.0	42.0	50.0	98.0
31	0.7656	40.0	49.0	45.0	95.0	45.0	39.0	98.0
31	0.6716	42.0	44.0	42.0	48.0	97.0	47.0	94.0
31	0.5441	46.0	45.0	44.0	51.0	50.0	98.0	99.0
31	0.4464	49.0	51.0	44.0	49.0	50.0	41.0	99.0
31	0.4201	100.0	46.0	49.0	44.0	44.0	44.0	99.0
32	0.92	45.0	94.0	46.0	46.0	47.0	51.0	98.0
32	0.881	43.0	39.0	95.0	40.0	46.0	37.0	98.0
32	0.7727	37.0	35.0	46.0	95.0	44.0	45.0	98.0
32	0.6784	43.0	50.0	43.0	45.0	97.0	50.0	94.0
32	0.5499	48.0	45.0	41.0	51.0	48.0	98.0	99.0
32	0.4513	53.0	49.0	51.0	43.0	48.0	45.0	99.0
32	0.4247	100.0	48.0	45.0	48.0	48.0	47.0	99.0
33	0.92	43.0	94.0	46.0	40.0	44.0	48.0	98.0
33	0.8879	40.0	46.0	95.0	44.0	44.0	43.0	98.0
33	0.7796	40.0	45.0	46.0	95.0	47.0	48.0	98.0
33	0.6846	49.0	43.0	43.0	48.0	97.0	49.0	93.0
33	0.563	48.0	48.0	40.0	52.0	50.0	98.0	99.0
33	0.4661	47.0	43.0	48.0	41.0	51.0	42.0	99.0
33	0.4396	100.0	45.0	45.0	42.0	48.0	43.0	99.0
34	0.92	41.0	94.0	47.0	46.0	53.0	49.0	98.0
34	0.8945	42.0	46.0	95.0	42.0	48.0	49.0	98.0
34	0.7863	40.0	44.0	37.0	95.0	45.0	46.0	98.0
34	0.7	44.0	46.0	42.0	45.0	97.0	50.0	94.0
34	0.577	54.0	46.0	41.0	49.0	46.0	98.0	99.0
34	0.4783	46.0	51.0	51.0	42.0	42.0	50.0	99.0
34	0.4512	100.0	49.0	44.0	49.0	47.0	49.0	99.0
35	0.92	40.0	94.0	45.0	42.0	47.0	44.0	98.0
35	0.901	42.0	43.0	95.0	50.0	44.0	43.0	98.0
35	0.7928	45.0	47.0	45.0	95.0	46.0	49.0	98.0
35	0.7154	49.0	47.0	42.0	41.0	97.0	50.0	94.0
35	0.591	53.0	45.0	49.0	53.0	47.0	98.0	99.0
35	0.4905	44.0	53.0	46.0	40.0	48.0	50.0	99.0
35	0.4628	100.0	46.0	43.0	38.0	41.0	43.0	99.0
36	0.92	45.0	94.0	41.0	44.0	50.0	45.0	98.0
36	0.9072	43.0	48.0	95.0	48.0	50.0	52.0	98.0
36	0.7991	40.0	45.0	50.0	96.0	49.0	51.0	98.0
36	0.7308	40.0	51.0	42.0	45.0	96.0	48.0	98.0
36	0.605	47.0	47.0	41.0	52.0	42.0	98.0	95.0
36	0.5027	60.0	48.0	50.0	49.0	53.0	46.0	99.0
36	0.4744	100.0	43.0	48.0	44.0	47.0	50.0	99.0
37	0.92	52.0	94.0	50.0	46.0	41.0	49.0	98.0
37	0.9133	44.0	40.0	95.0	48.0	49.0	47.0	98.0
37	0.8053	44.0	49.0	47.0	96.0	53.0	45.0	98.0
37	0.7462	47.0	48.0	46.0	47.0	96.0	46.0	98.0
37	0.619	47.0	42.0	42.0	45.0	56.0	98.0	96.0
37	0.5149	66.0	47.0	40.0	45.0	51.0	46.0	99.0
37	0.486	100.0	49.0	54.0	50.0	48.0	50.0	99.0
38	0.92	42.0	94.0	38.0	43.0	44.0	47.0	98.0
38	0.9193	43.0	43.0	95.0	49.0	44.0	52.0	98.0
38	0.8112	45.0	43.0	44.0	95.0	47.0	45.0	98.0
38	0.7616	45.0	45.0	47.0	41.0	97.0	46.0	94.0
38	0.633	51.0	43.0	46.0	44.0	49.0	98.0	98.0
38	0.5271	60.0	51.0	43.0	47.0	55.0	46.0	99.0
38	0.4976	100.0	48.0	42.0	45.0	44.0	50.0	99.0
39	0.92	44.0	95.0	48.0	42.0	45.0	47.0	98.0
39	0.92	40.0	49.0	95.0	48.0	48.0	50.0	98.0
39	0.8171	43.0	47.0	47.0	95.0	45.0	51.0	98.0
39	0.777	49.0	48.0	46.0	46.0	97.0	48.0	95.0
39	0.647	46.0	48.0	43.0	47.0	44.0	98.0	98.0
39	0.5393	56.0	45.0	47.0	49.0	50.0	47.0	99.0
39	0.5092	100.0	40.0	44.0	49.0	44.0	48.0	99.0
40	0.92	45.0	95.0	46.0	44.0	44.0	44.0	98.0
40	0.92	42.0	47.0	96.0	48.0	49.0	48.0	98.0
40	0.8227	35.0	39.0	44.0	95.0	46.0	49.0	98.0
40	0.7924	43.0	55.0	47.0	43.0	97.0	50.0	94.0
40	0.661	46.0	45.0	36.0	43.0	40.0	98.0	98.0
40	0.5515	48.0	53.0	45.0	46.0	45.0	52.0	99.0
40	0.5208	100.0	43.0	46.0	44.0	51.0	47.0	99.0
41	0.92	44.0	95.0	48.0	44.0	42.0	51.0	98.0
41	0.92	42.0	45.0	96.0	45.0	45.0	44.0	98.0
41	0.8283	49.0	48.0	43.0	95.0	47.0	51.0	98.0
41	0.8078	41.0	45.0	38.0	44.0	97.0	47.0	94.0
41	0.675	45.0	46.0	44.0	45.0	48.0	97.0	98.0
41	0.5637	51.0	42.0	51.0	46.0	44.0	46.0	99.0
41	0.5324	100.0	52.0	44.0	37.0	49.0	49.0	99.0
42	0.92	47.0	95.0	52.0	37.0	50.0	44.0	98.0
42	0.92	41.0	44.0	96.0	49.0	45.0	57.0	98.0
42	0.8337	49.0	43.0	44.0	95.0	51.0	47.0	98.0
42	0.8232	46.0	40.0	40.0	46.0	97.0	50.0	95.0
42	0.689	46.0	52.0	45.0	49.0	45.0	98.0	98.0
42	0.5759	53.0	49.0	49.0	50.0	45.0	50.0	99.0
42	0.544	100.0	50.0	52.0	51.0	48.0	49.0	99.0
43	0.92	46.0	95.0	44.0	35.0	48.0	45.0	98.0
43	0.92	48.0	47.0	96.0	49.0	52.0	46.0	98.0
43	0.839	42.0	42.0	51.0	95.0	53.0	53.0	98.0
43	0.8386	50.0	44.0	49.0	45.0	97.0	51.0	94.0
43	0.703	45.0	45.0	49.0	44.0	44.0	97.0	98.0
43	0.5881	51.0	48.0	51.0	49.0	50.0	48.0	99.0
43	0.5556	100.0	48.0	47.0	46.0	52.0	43.0	99.0
44	0.92	41.0	95.0	45.0	44.0	43.0	43.0	98.0
44	0.92	45.0	42.0	96.0	41.0	45.0	44.0	98.0
44	0.8441	46.0	38.0	39.0	96.0	42.0	51.0	98.0
44	0.854	42.0	43.0	47.0	45.0	97.0	42.0	98.0
44	0.717	43.0	47.0	46.0	41.0	47.0	97.0	98.0
44	0.6003	43.0	48.0	49.0	49.0	49.0	48.0	98.0
44	0.5672	100.0	50.0	48.0	46.0	47.0	42.0	99.0
45	0.92	43.0	95.0	46.0	45.0	43.0	50.0	98.0
45	0.92	45.0	38.0	96.0	42.0	48.0	46.0	98.0
45	0.8492	44.0	42.0	44.0	95.0	49.0	44.0	98.0
45	0.8694	48.0	44.0	46.0	44.0	97.0	43.0	94.0
45	0.731	45.0	41.0	45.0	50.0	43.0	97.0	98.0
45	0.6125	46.0	40.0	49.0	46.0	51.0	44.0	98.0
45	0.5788	100.0	45.0	47.0	49.0	47.0	52.0	99.0
46	0.92	44.0	95.0	47.0	49.0	49.0	44.0	98.0
46	0.92	49.0	40.0	96.0	46.0	46.0	47.0	98.0
46	0.8541	48.0	44.0	45.0	96.0	44.0	39.0	98.0
46	0.8848	46.0	40.0	43.0	47.0	97.0	46.0	98.0
46	0.745	44.0	44.0	45.0	47.0	52.0	97.0	98.0
46	0.6247	45.0	43.0	43.0	50.0	51.0	51.0	98.0
46	0.5904	100.0	43.0	46.0	45.0	47.0	44.0	99.0
47	0.92	102.0	124.0	102.0	102.0	102.0	102.0	102.0
47	0.92	103.0	102.0	116.0	102.0	102.0	102.0	102.0
47	0.8589	102.0	102.0	102.0	112.0	102.0	102.0	102.0
47	0.9002	104.0	103.0	103.0	103.0	109.0	103.0	103.0
47	0.759	103.0	103.0	103.0	102.0	102.0	104.0	102.0
47	0.6369	100.0	100.0	100.0	100.0	100.0	100.0	102.0
47	0.602	130.0	100.0	100.0	100.0	100.0	100.0	101.0
48	0.92	102.0	123.0	101.0	101.0	101.0	101.0	101.0
48	0.92	102.0	102.0	116.0	102.0	102.0	102.0	102.0
48	0.8636	102.0	102.0	102.0	112.0	102.0	102.0	102.0
48	0.9156	103.0	103.0	103.0	103.0	109.0	103.0	103.0
48	0.773	103.0	102.0	102.0	102.0	102.0	104.0	102.0
48	0.6491	101.0	100.0	100.0	100.0	100.0	100.0	102.0
48	0.6136	130.0	100.0	100.0	100.0	100.0	100.0	101.0
49	0.92	102.0	123.0	101.0	101.0	101.0	101.0	101.0
49	0.92	102.0	102.0	116.0	102.0	102.0	102.0	102.0
49	0.8682	102.0	102.0	102.0	112.0	102.0	102.0	102.0
49	0.92	103.0	103.0	103.0	103.0	109.0	102.0	103.0
49	0.787	102.0	103.0	103.0	102.0	102.0	104.0	102.0
49	0.6613	100.0	100.0	100.0	100.0	100.0	100.0	102.0
49	0.6252	130.0	100.0	100.0	100.0	100.0	100.0	101.0
50	0.92	101.0	122.0	101.0	101.0	101.0	101.0	101.0
50	0.92	102.0	102.0	115.0	102.0	102.0	102.0	102.0
50	0.8728	102.0	102.0	102.0	111.0	102.0	102.0	102.0
50	0.92	103.0	103.0	102.0	103.0	108.0	102.0	102.0
50	0.801	104.0	103.0	102.0	102.0	102.0	104.0	102.0
50	0.6735	100.0	100.0	100.0	100.0	100.0	100.0	102.0
50	0.6368	130.0	100.0	100.0	100.0	100.0	100.0	101.0
51	0.92	101.0	122.0	101.0	101.0	101.0	101.0	101.0
51	0.92	102.0	102.0	115.0	102.0	102.0	102.0	102.0
51	0.8772	103.0	102.0	102.0	111.0	102.0	102.0	102.0
51	0.92	103.0	103.0	102.0	102.0	108.0	102.0	102.0
51	0.815	103.0	103.0	102.0	103.0	102.0	104.0	102.0
51	0.6857	100.0	100.0	100.0	100.0	100.0	100.0	102.0
51	0.6484	130.0	100.0	100.0	100.0	100.0	100.0	101.0
