4	0.2154	22.0	24.0	20.0	99.0	25.0	24.0	20.0	27.0	24.0	88.0
4	0.2213	26.0	27.0	29.0	20.0	98.0	24.0	26.0	23.0	18.0	99.0
4	0.2213	28.0	23.0	23.0	26.0	27.0	99.0	22.0	31.0	23.0	92.0
4	0.221	31.0	25.0	27.0	21.0	20.0	25.0	99.0	30.0	21.0	99.0
4	0.2215	22.0	27.0	23.0	27.0	27.0	23.0	22.0	99.0	25.0	99.0
4	0.2216	26.0	23.0	24.0	26.0	25.0	28.0	25.0	24.0	100.0	99.0
4	0.2217	25.0	24.0	28.0	35.0	20.0	20.0	25.0	25.0	21.0	100.0
4	0.2212	97.0	23.0	25.0	25.0	25.0	19.0	22.0	23.0	23.0	100.0
5	0.1596	29.0	99.0	25.0	26.0	24.0	20.0	25.0	22.0	25.0	87.0
5	0.207	23.0	25.0	98.0	26.0	19.0	22.0	19.0	22.0	28.0	99.0
5	0.2317	25.0	28.0	29.0	99.0	24.0	28.0	23.0	28.0	29.0	89.0
5	0.2378	24.0	28.0	23.0	25.0	99.0	26.0	24.0	17.0	19.0	100.0
5	0.2378	23.0	30.0	27.0	24.0	25.0	99.0	24.0	32.0	27.0	91.0
5	0.2375	25.0	25.0	29.0	25.0	23.0	24.0	99.0	26.0	28.0	99.0
5	0.2379	19.0	26.0	27.0	28.0	21.0	25.0	30.0	100.0	27.0	99.0
5	0.2381	22.0	24.0	26.0	19.0	22.0	26.0	19.0	20.0	100.0	99.0
5	0.2382	18.0	21.0	23.0	26.0	16.0	24.0	24.0	25.0	22.0	100.0
5	0.2377	98.0	19.0	28.0	23.0	25.0	24.0	20.0	22.0	25.0	100.0
6	0.1733	24.0	99.0	29.0	20.0	21.0	24.0	25.0	26.0	22.0	86.0
6	0.2226	24.0	20.0	98.0	29.0	28.0	21.0	27.0	25.0	28.0	99.0
6	0.248	26.0	26.0	21.0	99.0	22.0	26.0	33.0	26.0	23.0	88.0
6	0.2543	23.0	21.0	27.0	23.0	99.0	20.0	25.0	22.0	25.0	100.0
6	0.2543	23.0	24.0	27.0	22.0	26.0	99.0	24.0	25.0	29.0	91.0
6	0.254	25.0	20.0	20.0	25.0	21.0	21.0	99.0	22.0	22.0	99.0
6	0.2543	26.0	25.0	27.0	19.0	20.0	22.0	24.0	100.0	27.0	99.0
6	0.2546	24.0	23.0	25.0	28.0	21.0	27.0	28.0	24.0	100.0	99.0
6	0.2547	22.0	30.0	23.0	24.0	24.0	20.0	22.0	23.0	23.0	100.0
6	0.2542	98.0	21.0	24.0	28.0	19.0	27.0	25.0	28.0	27.0	100.0
7	0.187	24.0	98.0	32.0	29.0	22.0	22.0	16.0	25.0	28.0	84.0
7	0.2382	15.0	21.0	98.0	24.0	23.0	23.0	25.0	25.0	26.0	99.0
7	0.2643	22.0	26.0	21.0	99.0	26.0	25.0	24.0	28.0	25.0	90.0
7	0.2708	21.0	24.0	25.0	26.0	99.0	26.0	25.0	22.0	18.0	100.0
7	0.2708	24.0	28.0	29.0	29.0	24.0	99.0	25.0	27.0	27.0	93.0
7	0.2705	24.0	29.0	22.0	21.0	24.0	28.0	99.0	26.0	21.0	99.0
7	0.2707	23.0	21.0	28.0	26.0	25.0	23.0	25.0	100.0	28.0	99.0
7	0.2711	23.0	27.0	25.0	33.0	26.0	30.0	26.0	28.0	100.0	99.0
7	0.2712	21.0	25.0	31.0	24.0	25.0	16.0	24.0	26.0	29.0	100.0
7	0.2707	97.0	22.0	26.0	23.0	21.0	21.0	24.0	20.0	24.0	100.0
8	0.2007	25.0	98.0	24.0	26.0	20.0	28.0	26.0	25.0	23.0	87.0
8	0.2538	21.0	24.0	98.0	23.0	26.0	28.0	29.0	29.0	25.0	99.0
8	0.2806	30.0	28.0	19.0	99.0	28.0	21.0	24.0	23.0	28.0	89.0
8	0.2873	24.0	25.0	27.0	24.0	99.0	28.0	29.0	26.0	23.0	100.0
8	0.2873	22.0	26.0	24.0	26.0	27.0	99.0	25.0	25.0	25.0	94.0
8	0.287	23.0	29.0	23.0	26.0	33.0	17.0	99.0	25.0	20.0	99.0
8	0.2871	21.0	22.0	29.0	26.0	22.0	23.0	20.0	100.0	24.0	99.0
8	0.2876	23.0	28.0	20.0	27.0	25.0	27.0	31.0	23.0	100.0	99.0
8	0.2877	25.0	21.0	21.0	26.0	30.0	24.0	23.0	19.0	29.0	100.0
8	0.2872	97.0	30.0	21.0	18.0	25.0	24.0	24.0	28.0	24.0	100.0
9	0.2144	21.0	98.0	24.0	26.0	22.0	15.0	17.0	28.0	23.0	86.0
9	0.2694	27.0	22.0	98.0	26.0	25.0	25.0	24.0	20.0	23.0	99.0
9	0.2969	26.0	22.0	26.0	99.0	20.0	24.0	21.0	24.0	21.0	86.0
9	0.3038	19.0	25.0	24.0	29.0	99.0	25.0	22.0	28.0	28.0	100.0
9	0.3038	24.0	19.0	21.0	23.0	25.0	99.0	23.0	23.0	24.0	93.0
9	0.3035	23.0	27.0	26.0	20.0	29.0	21.0	99.0	28.0	20.0	99.0
9	0.3035	24.0	22.0	25.0	26.0	21.0	26.0	25.0	100.0	29.0	99.0
9	0.3041	26.0	24.0	28.0	23.0	23.0	25.0	25.0	25.0	100.0	99.0
9	0.3042	21.0	22.0	25.0	26.0	21.0	24.0	28.0	26.0	25.0	100.0
9	0.3037	97.0	29.0	24.0	22.0	24.0	30.0	25.0	29.0	24.0	100.0
10	0.2281	25.0	98.0	26.0	23.0	25.0	24.0	28.0	28.0	30.0	86.0
10	0.285	25.0	22.0	98.0	22.0	24.0	17.0	20.0	21.0	28.0	99.0
10	0.3132	24.0	27.0	27.0	99.0	30.0	28.0	26.0	20.0	20.0	88.0
10	0.3203	25.0	26.0	22.0	25.0	98.0	31.0	27.0	24.0	26.0	99.0
10	0.3203	25.0	23.0	25.0	31.0	27.0	99.0	21.0	23.0	30.0	93.0
10	0.32	26.0	20.0	24.0	23.0	22.0	20.0	99.0	22.0	28.0	99.0
10	0.3199	16.0	24.0	16.0	18.0	30.0	22.0	21.0	99.0	24.0	99.0
10	0.3206	23.0	24.0	28.0	22.0	26.0	24.0	26.0	22.0	100.0	99.0
10	0.3207	24.0	31.0	28.0	27.0	23.0	24.0	29.0	19.0	25.0	99.0
10	0.3202	97.0	26.0	22.0	28.0	25.0	22.0	23.0	27.0	27.0	100.0
11	0.2418	22.0	98.0	22.0	22.0	27.0	28.0	24.0	20.0	27.0	85.0
11	0.3006	21.0	27.0	98.0	20.0	25.0	27.0	21.0	21.0	27.0	99.0
11	0.3295	19.0	26.0	20.0	99.0	29.0	28.0	25.0	25.0	25.0	86.0
11	0.3368	21.0	21.0	24.0	27.0	99.0	23.0	22.0	21.0	26.0	100.0
11	0.3368	22.0	25.0	21.0	23.0	31.0	99.0	25.0	29.0	22.0	92.0
11	0.3365	25.0	27.0	22.0	20.0	25.0	20.0	99.0	25.0	30.0	99.0
11	0.3363	22.0	25.0	18.0	26.0	25.0	24.0	21.0	100.0	23.0	99.0
11	0.3371	24.0	22.0	22.0	25.0	27.0	23.0	21.0	23.0	100.0	99.0
11	0.3372	25.0	24.0	29.0	23.0	29.0	28.0	24.0	23.0	32.0	100.0
11	0.3367	97.0	25.0	23.0	25.0	23.0	22.0	23.0	27.0	26.0	100.0
12	0.2555	23.0	99.0	27.0	22.0	26.0	27.0	29.0	25.0	23.0	87.0
12	0.3162	20.0	24.0	98.0	20.0	27.0	26.0	25.0	27.0	27.0	99.0
12	0.3458	29.0	24.0	32.0	99.0	26.0	25.0	30.0	32.0	23.0	89.0
12	0.3533	19.0	28.0	24.0	29.0	98.0	23.0	23.0	27.0	27.0	100.0
12	0.3533	27.0	28.0	18.0	22.0	20.0	99.0	21.0	28.0	23.0	92.0
12	0.353	27.0	27.0	27.0	26.0	25.0	22.0	99.0	19.0	27.0	99.0
12	0.3527	26.0	26.0	25.0	19.0	27.0	21.0	22.0	100.0	30.0	99.0
12	0.3536	24.0	22.0	26.0	31.0	19.0	24.0	24.0	24.0	100.0	99.0
12	0.3537	20.0	29.0	24.0	30.0	23.0	27.0	20.0	26.0	30.0	100.0
12	0.3532	98.0	27.0	23.0	21.0	24.0	23.0	17.0	20.0	26.0	100.0
13	0.2692	19.0	98.0	26.0	19.0	26.0	22.0	29.0	25.0	23.0	86.0
13	0.3318	23.0	20.0	98.0	25.0	28.0	24.0	22.0	21.0	26.0	99.0
13	0.3621	22.0	20.0	27.0	99.0	24.0	24.0	25.0	25.0	25.0	88.0
13	0.3698	23.0	24.0	21.0	25.0	99.0	29.0	22.0	25.0	17.0	99.0
13	0.3698	25.0	25.0	21.0	22.0	31.0	99.0	27.0	25.0	25.0	96.0
13	0.3695	21.0	23.0	22.0	19.0	24.0	24.0	99.0	25.0	28.0	99.0
13	0.3691	20.0	21.0	21.0	26.0	28.0	22.0	27.0	100.0	26.0	99.0
13	0.3701	23.0	25.0	25.0	25.0	27.0	22.0	27.0	25.0	100.0	99.0
13	0.3702	26.0	21.0	30.0	22.0	22.0	27.0	27.0	23.0	27.0	100.0
13	0.3697	97.0	32.0	25.0	22.0	24.0	28.0	28.0	23.0	26.0	100.0
14	0.2829	27.0	99.0	24.0	24.0	25.0	26.0	28.0	21.0	26.0	87.0
14	0.3474	26.0	24.0	98.0	24.0	26.0	26.0	26.0	26.0	27.0	99.0
14	0.3784	28.0	22.0	23.0	99.0	23.0	25.0	33.0	18.0	27.0	86.0
14	0.3863	23.0	26.0	23.0	25.0	99.0	28.0	28.0	27.0	26.0	100.0
14	0.3863	24.0	21.0	28.0	20.0	26.0	99.0	31.0	19.0	28.0	92.0
14	0.386	27.0	24.0	25.0	29.0	21.0	25.0	99.0	22.0	24.0	99.0
14	0.3855	27.0	31.0	21.0	27.0	19.0	28.0	21.0	100.0	19.0	99.0
14	0.3866	25.0	22.0	24.0	25.0	29.0	23.0	25.0	25.0	100.0	99.0
14	0.3867	19.0	28.0	20.0	26.0	21.0	24.0	21.0	21.0	24.0	100.0
14	0.3862	98.0	25.0	17.0	20.0	20.0	24.0	24.0	16.0	28.0	100.0
15	0.2966	22.0	98.0	29.0	25.0	22.0	25.0	30.0	23.0	24.0	85.0
15	0.363	23.0	24.0	98.0	22.0	26.0	28.0	24.0	25.0	22.0	99.0
15	0.3947	21.0	23.0	25.0	99.0	28.0	26.0	27.0	31.0	24.0	88.0
15	0.4028	18.0	32.0	21.0	22.0	99.0	30.0	24.0	27.0	27.0	100.0
15	0.4028	27.0	28.0	24.0	26.0	18.0	99.0	27.0	27.0	31.0	95.0
15	0.4025	19.0	23.0	25.0	25.0	29.0	25.0	99.0	25.0	25.0	99.0
15	0.4019	28.0	28.0	25.0	21.0	28.0	22.0	25.0	100.0	24.0	99.0
15	0.4031	21.0	22.0	21.0	26.0	32.0	25.0	26.0	20.0	100.0	99.0
15	0.4032	28.0	28.0	22.0	24.0	28.0	22.0	24.0	22.0	28.0	100.0
15	0.4027	97.0	29.0	22.0	22.0	23.0	24.0	23.0	23.0	21.0	100.0
16	0.3103	28.0	98.0	26.0	30.0	25.0	23.0	18.0	27.0	30.0	87.0
16	0.3786	26.0	28.0	98.0	24.0	30.0	17.0	21.0	23.0	24.0	99.0
16	0.411	21.0	25.0	23.0	99.0	23.0	20.0	27.0	27.0	25.0	89.0
16	0.4193	25.0	28.0	25.0	20.0	99.0	26.0	27.0	23.0	31.0	100.0
16	0.4193	18.0	27.0	23.0	24.0	22.0	99.0	26.0	20.0	22.0	93.0
16	0.419	27.0	27.0	27.0	23.0	23.0	24.0	99.0	18.0	20.0	99.0
16	0.4183	21.0	23.0	29.0	26.0	21.0	26.0	24.0	100.0	24.0	99.0
16	0.4196	24.0	19.0	22.0	28.0	22.0	28.0	26.0	28.0	100.0	99.0
16	0.4197	22.0	22.0	22.0	28.0	27.0	24.0	25.0	20.0	24.0	100.0
16	0.4192	97.0	25.0	28.0	25.0	25.0	24.0	23.0	27.0	30.0	100.0
17	0.324	22.0	98.0	27.0	22.0	33.0	25.0	19.0	25.0	26.0	87.0
17	0.3942	21.0	22.0	98.0	23.0	20.0	22.0	21.0	25.0	25.0	99.0
17	0.4273	25.0	24.0	21.0	99.0	29.0	24.0	24.0	25.0	26.0	88.0
17	0.4358	24.0	27.0	26.0	23.0	99.0	29.0	30.0	21.0	27.0	100.0
17	0.4358	29.0	22.0	25.0	21.0	24.0	99.0	26.0	19.0	23.0	94.0
17	0.4355	26.0	22.0	26.0	19.0	29.0	28.0	99.0	22.0	25.0	99.0
17	0.4347	20.0	25.0	27.0	24.0	27.0	22.0	26.0	100.0	27.0	99.0
17	0.4361	22.0	21.0	27.0	26.0	27.0	27.0	28.0	22.0	100.0	99.0
17	0.4362	21.0	27.0	26.0	25.0	25.0	23.0	26.0	28.0	25.0	100.0
17	0.4357	97.0	20.0	25.0	21.0	16.0	25.0	24.0	26.0	25.0	100.0
18	0.3377	27.0	99.0	22.0	25.0	19.0	27.0	22.0	25.0	24.0	86.0
18	0.4098	18.0	22.0	98.0	24.0	23.0	20.0	27.0	21.0	31.0	100.0
18	0.4436	28.0	23.0	28.0	99.0	24.0	19.0	25.0	28.0	25.0	89.0
18	0.4523	20.0	26.0	21.0	28.0	99.0	25.0	22.0	25.0	21.0	100.0
18	0.4523	27.0	27.0	27.0	27.0	27.0	99.0	24.0	23.0	21.0	93.0
18	0.452	23.0	25.0	29.0	21.0	29.0	25.0	99.0	31.0	32.0	99.0
18	0.4511	22.0	22.0	30.0	21.0	21.0	23.0	26.0	100.0	25.0	99.0
18	0.4526	25.0	26.0	21.0	25.0	23.0	27.0	32.0	26.0	100.0	99.0
18	0.4527	22.0	30.0	24.0	22.0	20.0	25.0	23.0	28.0	28.0	100.0
18	0.4522	98.0	33.0	31.0	29.0	22.0	27.0	17.0	23.0	25.0	100.0
19	0.3514	29.0	99.0	22.0	23.0	23.0	25.0	25.0	26.0	29.0	86.0
19	0.4254	18.0	25.0	98.0	26.0	20.0	24.0	22.0	25.0	24.0	99.0
19	0.4599	25.0	25.0	23.0	99.0	26.0	27.0	21.0	26.0	25.0	88.0
19	0.4688	22.0	19.0	26.0	23.0	98.0	23.0	24.0	28.0	20.0	100.0
19	0.4688	23.0	25.0	28.0	24.0	23.0	99.0	27.0	24.0	16.0	91.0
19	0.4685	26.0	27.0	21.0	26.0	22.0	21.0	99.0	27.0	24.0	99.0
19	0.4675	23.0	23.0	23.0	24.0	31.0	27.0	24.0	99.0	24.0	99.0
19	0.4691	23.0	24.0	22.0	24.0	23.0	22.0	27.0	30.0	100.0	99.0
19	0.4692	25.0	27.0	25.0	20.0	22.0	32.0	25.0	27.0	26.0	100.0
19	0.4687	98.0	26.0	22.0	25.0	22.0	20.0	27.0	20.0	26.0	100.0
20	0.3651	24.0	98.0	30.0	24.0	26.0	19.0	28.0	23.0	28.0	88.0
20	0.441	21.0	23.0	98.0	19.0	22.0	23.0	23.0	21.0	26.0	99.0
20	0.4762	29.0	23.0	27.0	99.0	22.0	24.0	21.0	23.0	18.0	90.0
20	0.4853	26.0	22.0	24.0	30.0	98.0	31.0	24.0	22.0	30.0	99.0
20	0.4853	27.0	28.0	27.0	32.0	27.0	99.0	24.0	25.0	25.0	93.0
20	0.485	24.0	27.0	27.0	20.0	28.0	21.0	99.0	26.0	25.0	99.0
20	0.4839	26.0	26.0	20.0	27.0	24.0	21.0	25.0	100.0	30.0	99.0
20	0.4856	22.0	20.0	33.0	23.0	32.0	21.0	31.0	31.0	100.0	99.0
20	0.4857	32.0	27.0	20.0	24.0	20.0	23.0	23.0	27.0	23.0	100.0
20	0.4852	97.0	24.0	18.0	24.0	22.0	23.0	23.0	24.0	30.0	100.0
21	0.3788	27.0	98.0	27.0	22.0	25.0	23.0	28.0	25.0	23.0	87.0
21	0.4566	26.0	28.0	98.0	25.0	20.0	27.0	24.0	25.0	23.0	99.0
21	0.4925	29.0	22.0	18.0	99.0	26.0	30.0	24.0	23.0	28.0	88.0
21	0.5018	28.0	21.0	26.0	31.0	99.0	21.0	30.0	22.0	23.0	100.0
21	0.5018	22.0	23.0	22.0	23.0	19.0	99.0	25.0	26.0	25.0	94.0
21	0.5015	21.0	26.0	28.0	21.0	27.0	24.0	99.0	24.0	26.0	99.0
21	0.5003	22.0	23.0	27.0	25.0	27.0	25.0	20.0	100.0	25.0	99.0
21	0.5021	29.0	31.0	25.0	29.0	25.0	26.0	24.0	22.0	100.0	99.0
21	0.5022	22.0	24.0	19.0	24.0	26.0	27.0	20.0	26.0	21.0	100.0
21	0.5017	97.0	29.0	26.0	21.0	26.0	21.0	22.0	28.0	29.0	100.0
22	0.3925	27.0	99.0	24.0	24.0	28.0	23.0	22.0	24.0	22.0	87.0
22	0.4722	24.0	27.0	98.0	25.0	26.0	23.0	31.0	24.0	26.0	99.0
22	0.5088	29.0	22.0	28.0	99.0	27.0	26.0	25.0	22.0	23.0	88.0
22	0.5183	25.0	20.0	20.0	26.0	99.0	27.0	22.0	27.0	28.0	100.0
22	0.5183	22.0	26.0	22.0	25.0	30.0	99.0	21.0	27.0	27.0	92.0
22	0.518	25.0	25.0	27.0	21.0	26.0	23.0	99.0	19.0	21.0	99.0
22	0.5167	25.0	22.0	26.0	22.0	22.0	27.0	28.0	100.0	30.0	99.0
22	0.5186	26.0	28.0	20.0	22.0	22.0	25.0	22.0	20.0	100.0	99.0
22	0.5187	20.0	25.0	31.0	26.0	26.0	33.0	32.0	19.0	22.0	100.0
22	0.5182	98.0	25.0	20.0	19.0	28.0	24.0	31.0	26.0	27.0	100.0
23	0.4062	25.0	99.0	26.0	20.0	25.0	25.0	27.0	24.0	27.0	87.0
23	0.4878	25.0	23.0	98.0	19.0	25.0	31.0	24.0	27.0	26.0	99.0
23	0.5251	20.0	27.0	30.0	99.0	21.0	25.0	30.0	23.0	25.0	89.0
23	0.5348	27.0	23.0	24.0	27.0	98.0	34.0	25.0	24.0	23.0	100.0
23	0.5348	25.0	19.0	27.0	23.0	26.0	99.0	23.0	26.0	28.0	94.0
23	0.5345	26.0	23.0	25.0	28.0	24.0	26.0	99.0	22.0	26.0	99.0
23	0.5331	27.0	24.0	24.0	28.0	19.0	30.0	28.0	100.0	31.0	99.0
23	0.5351	22.0	22.0	27.0	28.0	29.0	28.0	17.0	24.0	100.0	99.0
23	0.5352	22.0	28.0	28.0	23.0	24.0	26.0	24.0	29.0	30.0	100.0
23	0.5347	98.0	29.0	20.0	27.0	23.0	22.0	30.0	19.0	25.0	100.0
24	0.4199	22.0	99.0	23.0	22.0	24.0	23.0	26.0	22.0	24.0	86.0
24	0.5034	18.0	27.0	98.0	24.0	23.0	19.0	23.0	27.0	22.0	100.0
24	0.5414	20.0	28.0	21.0	99.0	26.0	21.0	26.0	32.0	27.0	88.0
24	0.5513	25.0	23.0	24.0	32.0	98.0	32.0	20.0	26.0	25.0	100.0
24	0.5513	27.0	26.0	29.0	29.0	32.0	99.0	32.0	29.0	25.0	93.0
24	0.551	28.0	20.0	20.0	23.0	24.0	28.0	99.0	25.0	24.0	99.0
24	0.5495	27.0	22.0	27.0	28.0	23.0	20.0	26.0	99.0	24.0	99.0
24	0.5516	21.0	25.0	24.0	25.0	28.0	24.0	24.0	20.0	100.0	99.0
24	0.5517	27.0	22.0	16.0	22.0	20.0	24.0	29.0	21.0	25.0	100.0
24	0.5512	98.0	24.0	22.0	21.0	25.0	24.0	29.0	35.0	22.0	100.0
25	0.4336	26.0	99.0	31.0	19.0	23.0	24.0	26.0	27.0	26.0	87.0
25	0.519	21.0	24.0	98.0	23.0	18.0	24.0	26.0	23.0	20.0	99.0
25	0.5577	19.0	29.0	23.0	99.0	21.0	19.0	29.0	24.0	22.0	89.0
25	0.5678	26.0	25.0	20.0	25.0	99.0	27.0	28.0	27.0	28.0	100.0
25	0.5678	30.0	26.0	23.0	22.0	22.0	99.0	27.0	25.0	25.0	93.0
25	0.5675	26.0	25.0	23.0	22.0	26.0	23.0	99.0	23.0	24.0	99.0
25	0.5659	28.0	22.0	19.0	25.0	19.0	30.0	27.0	100.0	25.0	99.0
25	0.5681	25.0	16.0	25.0	24.0	27.0	31.0	20.0	25.0	100.0	99.0
25	0.5682	21.0	27.0	26.0	24.0	30.0	29.0	27.0	23.0	19.0	100.0
25	0.5677	98.0	22.0	29.0	31.0	23.0	26.0	26.0	16.0	22.0	100.0
26	0.4473	28.0	98.0	26.0	23.0	25.0	25.0	29.0	19.0	26.0	88.0
26	0.5346	22.0	22.0	98.0	30.0	25.0	20.0	24.0	30.0	26.0	99.0
26	0.574	29.0	24.0	21.0	99.0	23.0	30.0	26.0	25.0	22.0	89.0
26	0.5843	30.0	24.0	25.0	23.0	99.0	19.0	19.0	21.0	28.0	100.0
26	0.5843	32.0	27.0	29.0	25.0	28.0	99.0	24.0	27.0	26.0	94.0
26	0.584	19.0	30.0	29.0	26.0	26.0	27.0	99.0	27.0	26.0	99.0
26	0.5823	26.0	23.0	27.0	19.0	24.0	29.0	27.0	100.0	24.0	99.0
26	0.5846	28.0	26.0	26.0	26.0	26.0	26.0	27.0	25.0	100.0	99.0
26	0.5847	24.0	29.0	22.0	19.0	24.0	24.0	23.0	25.0	24.0	100.0
26	0.5842	97.0	21.0	28.0	22.0	26.0	28.0	21.0	29.0	21.0	100.0
27	0.461	36.0	99.0	34.0	33.0	35.0	26.0	36.0	29.0	33.0	99.0
27	0.5502	25.0	28.0	100.0	31.0	29.0	36.0	32.0	36.0	31.0	96.0
27	0.5903	29.0	31.0	29.0	98.0	32.0	26.0	30.0	26.0	33.0	100.0
27	0.6008	98.0	32.0	26.0	29.0	95.0	25.0	32.0	28.0	27.0	90.0
27	0.6008	98.0	35.0	27.0	30.0	25.0	94.0	32.0	28.0	29.0	90.0
27	0.6005	30.0	31.0	26.0	22.0	32.0	30.0	97.0	26.0	33.0	90.0
27	0.5987	35.0	30.0	29.0	30.0	33.0	35.0	34.0	99.0	28.0	100.0
27	0.6011	98.0	33.0	32.0	27.0	30.0	33.0	33.0	27.0	94.0	90.0
27	0.6012	98.0	31.0	29.0	35.0	25.0	30.0	28.0	31.0	26.0	90.0
27	0.6007	98.0	26.0	23.0	31.0	27.0	21.0	34.0	29.0	33.0	94.0
28	0.4747	28.0	98.0	35.0	24.0	34.0	29.0	32.0	29.0	30.0	100.0
28	0.5658	33.0	34.0	98.0	33.0	37.0	30.0	34.0	30.0	29.0	98.0
28	0.6066	99.0	26.0	35.0	96.0	30.0	28.0	27.0	36.0	32.0	95.0
28	0.6173	99.0	29.0	29.0	34.0	96.0	23.0	31.0	23.0	37.0	92.0
28	0.6173	99.0	30.0	29.0	30.0	29.0	96.0	22.0	37.0	27.0	92.0
28	0.617	99.0	30.0	30.0	29.0	31.0	30.0	96.0	33.0	30.0	91.0
28	0.6151	99.0	37.0	33.0	30.0	33.0	21.0	33.0	95.0	30.0	92.0
28	0.6176	99.0	35.0	25.0	34.0	27.0	29.0	27.0	20.0	95.0	91.0
28	0.6177	99.0	34.0	32.0	27.0	31.0	25.0	33.0	27.0	33.0	92.0
28	0.6172	99.0	38.0	28.0	35.0	31.0	38.0	29.0	30.0	25.0	95.0
29	0.4884	37.0	98.0	39.0	32.0	33.0	36.0	38.0	28.0	32.0	100.0
29	0.5814	30.0	32.0	98.0	27.0	35.0	27.0	33.0	30.0	30.0	98.0
29	0.6229	99.0	34.0	30.0	96.0	34.0	36.0	34.0	29.0	29.0	95.0
29	0.6338	99.0	29.0	27.0	34.0	96.0	29.0	32.0	33.0	30.0	92.0
29	0.6338	99.0	39.0	34.0	30.0	29.0	96.0	32.0	27.0	34.0	92.0
29	0.6335	99.0	33.0	29.0	29.0	36.0	28.0	96.0	33.0	27.0	92.0
29	0.6315	99.0	33.0	28.0	31.0	28.0	35.0	33.0	95.0	28.0	92.0
29	0.6341	99.0	27.0	36.0	31.0	32.0	32.0	28.0	27.0	95.0	92.0
